movie_id,crew_id,name,role
2504,986980,Brian Kennedy,Producer
2505,114646,Jesse Vaughan,Director
2506,56205,Atom Egoyan,Director
2507,140151,William Bindley,Director
2508,58667,Wayne Beach,Director
2508,897,Bonnie Timmermann,Producer
2508,35180,Sidney Kimmel,Producer
2508,52994,Tim Williams,Producer
2508,58667,Wayne Beach,Screenplay
2509,21647,G\u00e9rard Krawczyk,Director
2509,59,Luc Besson,Producer
2509,59,Luc Besson,Screenplay
2510,15218,James Gunn,Director
2510,15220,Eric Newman,Producer
2510,16854,Paul Brooks,Producer
2511,769,Martin Brest,Director
2511,770,Jerry Bruckheimer,Producer
2511,771,Don Simpson,Producer
2511,772,Danilo Bach,Screenplay
2511,774,"Daniel Petrie, Jr.",Screenplay
2512,10965,Chris Columbus,Director
2512,11505,John Hughes,Producer
2512,11505,John Hughes,Screenplay
2513,1749,Leonard Nimoy,Director
2513,9196,Ted Field,Producer
2513,18389,Robert W. Cort,Producer
2513,27444,James Orr,Screenplay
2513,27445,Jim Cruickshank,Screenplay
2514,2226,Sydney Pollack,Director
2514,2226,Sydney Pollack,Producer
2514,4184,Ronald L. Schwary,Producer
2514,19333,Dick Richards,Producer
2514,2158,Robert Garland,Screenplay
2514,8246,Barry Levinson,Screenplay
2514,18267,Larry Gelbart,Screenplay
2514,58251,Elaine May,Screenplay
2514,58093,Don McGuire,Screenplay
2514,1244595,Murray Schisgal,Screenplay
2515,893,Tony Scott,Director
2515,770,Jerry Bruckheimer,Producer
2515,771,Don Simpson,Producer
2515,11080,Jim Cash,Screenplay
2515,11081,Jack Epps Jr.,Screenplay
2516,1614,Ang Lee,Director
2516,1351,William Kong,Producer
2516,1614,Ang Lee,Producer
2516,65357,Li-Kong Hsu,Producer
2516,1617,James Schamus,Screenplay
2516,28642,Wang Hui-Ling,Screenplay
2516,1618,Kuo Jung Tsai,Screenplay
2517,39,Sam Mendes,Director
2517,8215,Bruce Cohen,Producer
2517,8216,Dan Jinks,Producer
2517,2152,Alan Ball,Screenplay
2518,70500,Tom Hooper,Director
2518,37270,Emile Sherman,Producer
2518,37276,Iain Canning,Producer
2518,1539086,Gareth Unwin,Producer
2518,132832,David Seidler,Screenplay
2519,8858,Ivan Reitman,Director
2519,8858,Ivan Reitman,Producer
2519,14710,Herschel Weingrod,Screenplay
2519,14711,Timothy Harris,Screenplay
2519,21075,William Davies,Screenplay
2519,57341,William Osborne,Screenplay
2520,145304,Udayan Prasad,Director
2520,145305,Erin Dignam,Screenplay
2521,488,Steven Spielberg,Director
2521,488,Steven Spielberg,Producer
2521,489,Kathleen Kennedy,Producer
2521,664,Frank Marshall,Producer
2521,13301,Quincy Jones,Producer
2521,13302,Carole Isenberg,Producer
2521,736,Menno Meyjes,Screenplay
2522,87537,Yoon Je-kyoon,Director
2522,15023,David S. Dranitzke,Producer
2522,83032,Jiseung Lee,Producer
2522,87537,Yoon Je-kyoon,Screenplay
2523,77965,Morten Tyldum,Director
2523,1080589,Teddy Schwarzman,Producer
2523,1384723,Nora Grossman,Producer
2523,1384724,Ido Ostrowsky,Producer
2523,221850,Graham Moore,Screenplay
2524,34611,Howard Zieff,Director
2524,17698,Nancy Meyers,Producer
2524,29706,Harvey Miller,Producer
2524,56106,Charles Shyer,Producer
2524,17698,Nancy Meyers,Screenplay
2524,29706,Harvey Miller,Screenplay
2524,56106,Charles Shyer,Screenplay
2525,10781,Michael Apted,Director
2525,65637,Bernard Schwartz,Producer
2526,109857,Thor Freudenthal,Director
2526,32608,Brad Simpson,Producer
2526,935634,Nina Jacobson,Producer
2526,111942,Jackie Filgo,Screenplay
2526,111943,Jeff Filgo,Screenplay
2526,178426,Gabe Sachs,Screenplay
2526,1231184,Jeff Judah,Screenplay
2527,1113116,Andy Muschietti,Director
2527,44138,J. Miles Dale,Producer
2527,1094761,Barbara Muschietti,Producer
2528,1524,Harold Ramis,Director
2528,69342,Matty Simmons,Producer
2528,11505,John Hughes,Screenplay
2529,56578,Jeff Tremaine,Director
2529,5953,Spike Jonze,Producer
2529,9656,Johnny Knoxville,Producer
2529,56578,Jeff Tremaine,Producer
2529,61432,Derek Freda,Producer
2529,5953,Spike Jonze,Screenplay
2529,9656,Johnny Knoxville,Screenplay
2529,56578,Jeff Tremaine,Screenplay
2530,3224,Stephen Frears,Director
2530,15726,Christine Langan,Producer
2530,15727,Tracey Seaward,Producer
2530,15728,Andy Harries,Producer
2531,510,Tim Burton,Director
2531,12843,Richard Hashimoto,Producer
2531,29529,Larry Wilson,Producer
2531,35139,Michael Bender,Producer
2531,913,Warren Skaaren,Screenplay
2531,34534,Michael McDowell,Screenplay
2532,80602,Tyler Perry,Director
2533,58094,Gillian Armstrong,Director
2533,1899,Denise Di Novi,Producer
2533,19852,Robin Swicord,Screenplay
2534,63306,James Watkins,Director
2534,57049,Brian Oliver,Producer
2534,70477,Richard Jackson,Producer
2534,937239,Simon Oakes,Producer
2534,23447,Jane Goldman,Screenplay
2535,12786,Simon West,Director
2535,2043,John Davis,Producer
2535,6040,Wyck Godfrey,Producer
2535,62559,Ken Lemberger,Producer
2536,17825,Shawn Levy,Director
2536,53177,Brian Robbins,Producer
2536,53177,Brian Robbins,Screenplay
2536,70804,Dan Schneider,Screenplay
2537,12114,Michael Cimino,Director
2537,581,Michael Deeley,Producer
2537,12114,Michael Cimino,Producer
2537,14895,Barry Spikings,Producer
2537,14897,John Peverall,Producer
2537,12113,Deric Washburn,Screenplay
2537,12114,Michael Cimino,Screenplay
2538,8246,Barry Levinson,Director
2538,380,Robert De Niro,Producer
2538,3305,Jane Rosenthal,Producer
2538,8246,Barry Levinson,Producer
2538,1255,David Mamet,Screenplay
2538,8251,Hilary Henkin,Screenplay
2539,19228,Jim Fall,Director
2539,380639,Stan Rogow,Producer
2540,76422,Ric Roman Waugh,Director
2540,10684,Jonathan King,Producer
2540,12232,Guy East,Producer
2540,12234,Nigel Sinclair,Producer
2540,18918,Dwayne Johnson,Producer
2540,1039217,Dany Garcia,Producer
2540,1095252,Matt Jackson,Producer
2540,1105708,Alexander Yves Brunner,Producer
2540,1105709,David Fanning,Producer
2540,66721,Justin Haythe,Screenplay
2540,76422,Ric Roman Waugh,Screenplay
2541,11012,Michael Dougherty,Director
2541,11012,Michael Dougherty,Producer
2541,54211,Thomas Tull,Producer
2541,61091,Jon Jashni,Producer
2541,90281,Alex Garcia,Producer
2542,2294,Robert Rodriguez,Director
2542,2294,Robert Rodriguez,Producer
2542,5911,Elizabeth Avellan,Producer
2542,57112,Tamara Smith,Producer
2542,26458,Kevin Williamson,Screenplay
2543,18069,Brian Gibson,Director
2543,66598,Kate Lanier,Screenplay
2544,366,James Mangold,Director
2544,409,Cathy Konrad,Producer
2544,5505,Cary Woods,Producer
2544,21968,Ezra Swerdlow,Producer
2545,57604,Joel Gallen,Director
2545,11874,Neal H. Moritz,Producer
2545,35692,Buddy Johnson,Screenplay
2545,35693,Phil Beauman,Screenplay
2545,66514,Adam Jay Epstein,Screenplay
2545,66517,Andrew Jacobson,Screenplay
2545,69209,Mike Bender,Screenplay
2546,19769,David Ayer,Director
2546,19769,David Ayer,Producer
2546,1095252,Matt Jackson,Producer
2546,1095253,John Lesher,Producer
2546,19769,David Ayer,Screenplay
2547,18878,Rob Cohen,Director
2547,11874,Neal H. Moritz,Producer
2547,59328,John Pogue,Producer
2547,59328,John Pogue,Screenplay
2548,76998,James Marsh,Director
2548,2236,Tim Bevan,Producer
2548,2238,Eric Fellner,Producer
2548,948648,Lisa Bruce,Producer
2548,1041394,Anthony McCarten,Producer
2548,1041394,Anthony McCarten,Screenplay
2549,61175,John Whitesell,Director
2550,34481,Matt Williams,Director
2550,27518,Lowell Ganz,Screenplay
2551,12238,David Lean,Director
2551,6594,Sam Spiegel,Producer
2551,14368,Robert A. Harris,Producer
2551,13267,Michael Wilson,Screenplay
2551,13317,Robert Bolt,Screenplay
2552,16848,Rob Zombie,Director
2552,16848,Rob Zombie,Producer
2552,27735,Andy Gould,Producer
2552,102352,Malek Akkad,Producer
2553,69371,Jean-Marc Vall\u00e9e,Director
2553,368,Reese Witherspoon,Producer
2553,46588,Bill Pohlad,Producer
2553,52993,Bruna Papandrea,Producer
2554,94108,Dennis Iliadis,Director
2554,5140,Wes Craven,Producer
2554,35475,Sean S. Cunningham,Producer
2554,35581,Marianne Maddalena,Producer
2554,20977,Carl Ellsworth,Screenplay
2554,966400,Adam Alleca,Screenplay
2555,51600,Clare Kilner,Director
2555,16854,Paul Brooks,Producer
2555,53014,Jessica Bendinger,Producer
2555,53015,Nathalie Marciano,Producer
2555,53016,Michelle Chydzik Sowa,Producer
2556,33341,Rick Rosenthal,Director
2556,49730,Larry Brand,Screenplay
2557,3026,Rob Reiner,Director
2557,3026,Rob Reiner,Producer
2557,3030,Andrew Scheinman,Producer
2557,348,William Goldman,Screenplay
2558,5292,Denzel Washington,Director
2558,13309,Oprah Winfrey,Producer
2558,18311,Joe Roth,Producer
2558,51612,Todd Black,Producer
2558,81730,Kate Forte,Producer
2559,21183,Nicolas Winding Refn,Director
2559,20743,Gigi Pritzker,Producer
2559,23485,Marc Platt,Producer
2559,73453,Adam Siegel,Producer
2559,66726,Michel Litvak,Producer
2559,1182092,John Palermo,Producer
2559,56960,Hossein Amini,Screenplay
2560,58628,Sara Sugarman,Director
2560,63999,Jerry Leider,Producer
2560,63614,Robert Shapiro,Producer
2560,68294,Gail Parent,Screenplay
2561,55476,Nicholas Hytner,Director
2561,121565,Wendy Wasserstein,Screenplay
2562,17597,Juan Carlos Fresnadillo,Director
2562,2035,Andrew Macdonald,Producer
2562,17600,Allon Reich,Producer
2562,17599,Bernard Bellew,Producer
2562,17603,Enrique L\u00f3pez Lavigne,Producer
2562,17597,Juan Carlos Fresnadillo,Screenplay
2562,17603,Enrique L\u00f3pez Lavigne,Screenplay
2562,17608,Rowan Joffe,Screenplay
2562,17609,Jes\u00fas Olmo,Screenplay
2563,52038,Thomas Carter,Director
2563,55078,David Zelon,Producer
2564,39819,Wayne Wang,Director
2565,71947,Gina Prince-Bythewood,Director
2565,5281,Spike Lee,Producer
2565,1368053,Sam Kitt,Producer
2566,58294,George Armitage,Director
2566,16158,Susan Arnold,Producer
2566,3036,John Cusack,Screenplay
2566,3226,D.V. DeVincentis,Screenplay
2566,3227,Steve Pink,Screenplay
2566,58295,Tom Jankiewicz,Screenplay
2567,78562,Phil Traill,Director
2567,18277,Sandra Bullock,Producer
2567,57634,Mary McLaglen,Producer
2567,66513,Jeffrey Harlacker,Producer
2568,69237,Joe Berlinger,Director
2568,23420,Bill Carraro,Producer
2568,26849,Daniel Myrick,Screenplay
2568,26850,Eduardo S\u00e1nchez,Screenplay
2569,41549,Andrew Fleming,Director
2569,931,Douglas Wick,Producer
2569,41549,Andrew Fleming,Screenplay
2569,56973,Peter Filardi,Screenplay
2570,1243,Woody Allen,Director
2570,1265,Letty Aronson,Producer
2570,1266,Nicky Kentish Barnes,Producer
2570,1268,Stephen Tenenbaum,Producer
2570,6988,Gareth Wiley,Producer
2571,1223175,Elizabeth Allen Rosenbaum,Director
2571,1899,Denise Di Novi,Producer
2571,66963,Alison Greenspan,Producer
2571,83749,Laurie Craig,Screenplay
2571,133205,Nick Pustay,Screenplay
2572,54441,James Ivory,Director
2572,5342,Mike Nichols,Producer
2572,8406,John Calley,Producer
2572,54448,Ismail Merchant,Producer
2572,54443,Ruth Prawer Jhabvala,Screenplay
2573,4762,Paul Thomas Anderson,Director
2573,1227,John S. Lyons,Producer
2573,1993,Lloyd Levin,Producer
2573,4762,Paul Thomas Anderson,Producer
2573,4769,Daniel Lupi,Producer
2573,4770,JoAnne Sellar,Producer
2573,4762,Paul Thomas Anderson,Screenplay
2574,57895,Robert Harmon,Director
2574,14694,Gary Adelson,Producer
2574,14695,Craig Baumgarten,Producer
2574,10492,Joe Eszterhas,Screenplay
2574,56186,Randy Feldman,Screenplay
2574,58726,Leslie Bohem,Screenplay
2575,50460,Michael Mayer,Director
2575,2100,Lawrence Konner,Screenplay
2575,2103,Mark Rosenthal,Screenplay
2576,58260,Martin Weisz,Director
2576,5140,Wes Craven,Producer
2576,35581,Marianne Maddalena,Producer
2576,64129,Peter Locke,Producer
2576,1128147,Samy Layani,Producer
2577,9039,John Ottman,Director
2577,11874,Neal H. Moritz,Producer
2577,55499,Scott Derrickson,Screenplay
2577,55500,Paul Harris Boardman,Screenplay
2578,46297,Jay Russell,Director
2579,56453,John Bonito,Director
2579,10999,Joel Simon,Producer
2579,102688,Jonathan Winfrey,Producer
2580,136153,Peter Atencio,Director
2580,63223,Peter Principato,Producer
2580,291263,Jordan Peele,Producer
2580,298410,Keegan-Michael Key,Producer
2580,1748386,Joel Zadak,Producer
2581,129718,Shana Feste,Director
2581,2219,Tobey Maguire,Producer
2581,36427,Jenno Topping,Producer
2581,81699,George Flynn,Producer
2581,956624,Meredith Zamsky,Producer
2582,33316,David Nutter,Director
2582,41587,Armyan Bernstein,Producer
2582,58327,Jonathan Shestack,Producer
2582,3228,Scott Rosenberg,Screenplay
2583,139098,Derek Cianfrance,Director
2583,35180,Sidney Kimmel,Producer
2583,53073,Lynette Howell,Producer
2583,53077,Alex Orlovsky,Producer
2583,53078,Jamie Patricof,Producer
2583,132973,Ben Coccio,Screenplay
2583,139098,Derek Cianfrance,Screenplay
2583,1076793,Darius Marder,Screenplay
2584,21370,Roger Donaldson,Director
2584,94453,Sriram Das,Producer
2584,99411,Karl Gajdusek,Screenplay
2584,113307,Michael Finch,Screenplay
2585,27889,Stephan Elliott,Director
2585,27889,Stephan Elliott,Screenplay
2586,14392,Kathryn Bigelow,Director
2586,14392,Kathryn Bigelow,Producer
2586,19658,Greg Shapiro,Producer
2586,51686,Mark Boal,Producer
2586,1031200,Nicolas Chartier,Producer
2586,1122476,Jenn Lee,Producer
2586,51686,Mark Boal,Screenplay
2587,67753,Mark L. Lester,Director
2587,69599,"Frank Capra, Jr.",Producer
2587,58180,Stanley Mann,Screenplay
2588,37618,Andrew Dominik,Director
2588,287,Brad Pitt,Producer
2588,20458,Dede Gardner,Producer
2588,60187,Anthony Katagas,Producer
2588,566958,Paula Mae Schwartz,Producer
2588,566962,Steve Schwartz,Producer
2588,37618,Andrew Dominik,Screenplay
2589,45052,Anton Corbijn,Director
2589,6374,Andrea Calderwood,Producer
2589,24178,Malte Grunert,Producer
2589,65455,Gail Egan,Producer
2589,132350,Stephen Cornwell,Producer
2589,1281632,Simon Cornwell,Producer
2589,57835,Andrew Bovell,Screenplay
2590,36423,Tom Green,Director
2590,6114,Marc S. Fischer,Producer
2590,11957,Larry Brezner,Producer
2590,39032,Lauren Lloyd,Producer
2590,73501,Howard Lapides,Producer
2590,80341,Derek Harvie,Producer
2591,78298,Mike Nawrocki,Director
2592,11676,Mark Pellington,Director
2592,1670361,Catherine Owens,Director
2592,61294,Jon Shapiro,Producer
2592,1670361,Catherine Owens,Producer
2592,1670364,John Modell,Producer
2592,1670365,Peter Shapiro,Producer
2593,71901,Douglas Aarniokoski,Director
2593,1307,Bob Weinstein,Producer
2593,53866,Peter S. Davis,Producer
2593,53867,William N. Panzer,Producer
2593,18384,Joel Soisson,Screenplay
2594,75646,Bryan Barber,Director
2594,282,Charles Roven,Producer
2594,37934,Andr\u00e9 Benjamin,Producer
2594,75649,Erika Conner,Producer
2594,75650,Robert Guralnick,Producer
2594,75652,Blue Williams,Producer
2595,1176,Lone Scherfig,Director
2595,935634,Nina Jacobson,Producer
2595,133876,David Nicholls,Screenplay
2596,69597,Drew Barrymore,Director
2596,101903,Shauna Cross,Screenplay
2597,16304,Brian Koppelman,Director
2597,16305,David Levien,Director
2598,15890,James Foley,Director
2598,5357,Michael Ohoven,Producer
2598,20567,Marc Butan,Producer
2598,40513,Michael Paseornek,Producer
2598,62511,Michael Burns,Producer
2598,65779,Doug Jung,Screenplay
2599,13,Albert Brooks,Director
2600,11472,Irwin Winkler,Director
2600,11472,Irwin Winkler,Producer
2600,16487,Charles Winkler,Producer
2600,18330,Rob Cowan,Producer
2601,1776,Francis Ford Coppola,Director
2601,1032,Martin Scorsese,Director
2601,1243,Woody Allen,Director
2602,104507,Steve Gomer,Director
2603,150,RZA,Director
2603,15219,Marc Abraham,Producer
2603,15220,Eric Newman,Producer
2603,16847,Eli Roth,Producer
2604,15002,Dean Parisot,Director
2604,8246,Barry Levinson,Producer
2604,5162,Mark Johnson,Producer
2604,8844,Lawrence Kasdan,Producer
2604,15004,Charles Newirth,Producer
2604,66633,Vince Gilligan,Screenplay
2605,1219210,Mark Piznarski,Director
2606,280,Terry Gilliam,Director
2606,376,Arnon Milchan,Producer
2606,377,Patrick Cassavetti,Producer
2606,280,Terry Gilliam,Screenplay
2606,372,Tom Stoppard,Screenplay
2606,374,Charles McKeown,Screenplay
2607,129952,Sean McNamara,Director
2607,13668,Sara Risher,Producer
2607,20222,A.J. Dix,Producer
2607,10830,Toby Emmerich,Producer
2607,129952,Sean McNamara,Producer
2607,955111,William Shively,Producer
2607,1213393,David Brookwell,Producer
2607,1360991,Sam Schreiber,Screenplay
2608,1223,Joel Coen,Director
2608,1223,Joel Coen,Producer
2608,1224,Ethan Coen,Producer
2609,53267,Craig Brewer,Director
2609,6482,John Singleton,Producer
2609,53638,Stephanie Allain,Producer
2609,53267,Craig Brewer,Screenplay
2610,4037,Ron Shelton,Director
2610,7779,Sean Daniel,Producer
2610,7780,James Jacks,Producer
2610,28154,David Blocker,Producer
2610,39973,Caldecot Chubb,Producer
2610,19769,David Ayer,Screenplay
2611,172,Michael Winterbottom,Director
2611,173,Andrew Eaton,Producer
2611,287,Brad Pitt,Producer
2611,20458,Dede Gardner,Producer
2611,20457,John Orloff,Screenplay
2612,161858,David Raynr,Director
2612,18344,Paul Schiff,Producer
2613,57962,Mort Nathan,Director
2613,15303,Frank H\u00fcbner,Producer
2613,48885,Gerhard Schmidt,Producer
2613,51702,Brad Krevoy,Producer
2613,57965,Andrew Sugerman,Producer
2613,57962,Mort Nathan,Screenplay
2613,57963,William Bigelow,Screenplay
2614,56710,Oliver Parker,Director
2614,21677,Barnaby Thompson,Producer
2614,56710,Oliver Parker,Screenplay
2615,29648,Dan Curtis,Director
2616,151232,Wil Shriner,Director
2616,664,Frank Marshall,Producer
2616,994073,Jimmy Buffett,Producer
2616,151232,Wil Shriner,Screenplay
2617,54472,Martin McDonagh,Director
2617,29227,Graham Broadbent,Producer
2617,54474,Peter Czernin,Producer
2617,54472,Martin McDonagh,Screenplay
2618,84124,Tina Gordon Chism,Director
2618,53638,Stephanie Allain,Producer
2618,57431,Matt Moore,Producer
2618,73834,Paul Hall,Producer
2618,80602,Tyler Perry,Producer
2618,1034510,Ozzie Areu,Producer
2618,84124,Tina Gordon Chism,Screenplay
2619,57630,Peter Cattaneo,Director
2619,17825,Shawn Levy,Producer
2619,486,Wallace Wolodarsky,Screenplay
2619,67360,Maya Forbes,Screenplay
2620,12058,Vicky Jenson,Director
2620,8858,Ivan Reitman,Producer
2620,57601,Joe Medjuck,Producer
2620,949132,Jeffrey Clifford,Producer
2621,5216,Gus Van Sant,Director
2621,1892,Matt Damon,Producer
2621,6627,Chris Moore,Producer
2621,17697,John Krasinski,Producer
2622,1243,Woody Allen,Director
2622,1265,Letty Aronson,Producer
2622,1268,Stephen Tenenbaum,Producer
2623,56263,Mary Lambert,Director
2624,2176,Tommy Lee Jones,Director
2624,59,Luc Besson,Producer
2624,2176,Tommy Lee Jones,Producer
2624,18186,Pierre-Ange Le Pogam,Producer
2624,46813,Michael Fitzgerald,Producer
2624,273,Guillermo Arriaga,Screenplay
2625,18204,Peter Kassovitz,Director
2625,2706,Steven Haft,Producer
2625,23611,Didier Decoin,Screenplay
2626,1108,Shane Black,Director
2626,1091,Joel Silver,Producer
